date,measure,value
1985-03-01,Cleveland median,4.532177193682912
1985-03-01,Dallas trimmed mean,3.8871712684358926
1985-04-01,Headline PCE,3.3116290643662865
1985-04-01,Core PCE,3.8266906444732456
1985-04-01,Cleveland median,4.498579742649326
1985-04-01,Dallas trimmed mean,3.8804798009737738
1985-05-01,Headline PCE,3.425494459977216
1985-05-01,Core PCE,3.943003776104149
1985-05-01,Cleveland median,4.254158585460118
1985-05-01,Dallas trimmed mean,3.695348043005737
1985-06-01,Headline PCE,3.522771908788343
1985-06-01,Core PCE,4.041959788535991
1985-06-01,Cleveland median,4.379915605014489
1985-06-01,Dallas trimmed mean,3.7669215949886166
1985-07-01,Headline PCE,3.4072181938035584
1985-07-01,Core PCE,3.898203220525147
1985-07-01,Cleveland median,4.405584312536433
1985-07-01,Dallas trimmed mean,3.816680759831968
1985-08-01,Headline PCE,3.4317047624915347
1985-08-01,Core PCE,4.0651078245063275
1985-08-01,Cleveland median,4.1296381801771815
1985-08-01,Dallas trimmed mean,3.612165236667124
1985-09-01,Headline PCE,3.4660267847987
1985-09-01,Core PCE,4.120777131543136
1985-09-01,Cleveland median,4.119058769073675
1985-09-01,Dallas trimmed mean,3.5857882752450507
1985-10-01,Headline PCE,3.3944428530507054
1985-10-01,Core PCE,4.053915011832501
1985-10-01,Cleveland median,3.9904478113265753
1985-10-01,Dallas trimmed mean,3.5479957899176924
1985-11-01,Headline PCE,3.549026418486818
1985-11-01,Core PCE,4.088463591933959
1985-11-01,Cleveland median,3.9522613927285732
1985-11-01,Dallas trimmed mean,3.495204688484961
1985-12-01,Headline PCE,3.604246042256662
1985-12-01,Core PCE,3.9598290073837603
1985-12-01,Cleveland median,3.9568730582607543
1985-12-01,Dallas trimmed mean,3.624921142967821
1986-01-01,Headline PCE,3.564043303734337
1986-01-01,Core PCE,3.937760602054311
1986-01-01,Cleveland median,3.87338941453892
1986-01-01,Dallas trimmed mean,3.631749183002313
1986-02-01,Headline PCE,3.085460599334084
1986-02-01,Core PCE,3.6685552407931965
1986-02-01,Cleveland median,3.959164274484124
1986-02-01,Dallas trimmed mean,3.747282667827335
1986-03-01,Headline PCE,2.4583408711732915
1986-03-01,Core PCE,3.621478837739204
1986-03-01,Cleveland median,3.753556774940492
1986-03-01,Dallas trimmed mean,3.5137197073383106
1986-04-01,Headline PCE,2.1015234539652
1986-04-01,Core PCE,3.6856521388866526
1986-04-01,Cleveland median,3.633003166282279
1986-04-01,Dallas trimmed mean,3.332959034819055
1986-05-01,Headline PCE,2.0464967260057136
1986-05-01,Core PCE,3.5064127009613912
1986-05-01,Cleveland median,3.7810752515501633
1986-05-01,Dallas trimmed mean,3.3898348837376773
1986-06-01,Headline PCE,2.1487768347478777
1986-06-01,Core PCE,3.4748339601504483
1986-06-01,Cleveland median,3.6407561193909714
1986-06-01,Dallas trimmed mean,3.3166673228741956
1986-07-01,Headline PCE,1.9243794573488913
1986-07-01,Core PCE,3.3609925399928215
1986-07-01,Cleveland median,3.6231557436835544
1986-07-01,Dallas trimmed mean,3.310891267064491
1986-08-01,Headline PCE,1.7155110793424058
1986-08-01,Core PCE,3.0666931321952973
1986-08-01,Cleveland median,3.6879244012257573
1986-08-01,Dallas trimmed mean,3.341430413275617
1986-09-01,Headline PCE,1.8771432535828296
1986-09-01,Core PCE,3.1930908802788878
1986-09-01,Cleveland median,3.6314820790569087
1986-09-01,Dallas trimmed mean,3.2720566351623006
1986-10-01,Headline PCE,1.8898541547107897
1986-10-01,Core PCE,3.377830515178502
1986-10-01,Cleveland median,3.6853242616893027
1986-10-01,Dallas trimmed mean,3.305344832600696
1986-11-01,Headline PCE,1.7758484609313285
1986-11-01,Core PCE,3.3439207717650845
1986-11-01,Cleveland median,3.85593926913657
1986-11-01,Dallas trimmed mean,3.3835643813907836
1986-12-01,Headline PCE,1.575221238938056
1986-12-01,Core PCE,3.197119641135629
1986-12-01,Cleveland median,3.8647991084987012
1986-12-01,Dallas trimmed mean,3.332380023634201
1987-01-01,Headline PCE,1.5856236786469253
1987-01-01,Core PCE,2.8903543961957894
1987-01-01,Cleveland median,3.792464013367521
1987-01-01,Dallas trimmed mean,3.2668215764265085
1987-02-01,Headline PCE,1.94189961631821
1987-02-01,Core PCE,2.834110827006043
1987-02-01,Cleveland median,3.802730156727293
1987-02-01,Dallas trimmed mean,3.2925546424613685
1987-03-01,Headline PCE,2.436631876324256
1987-03-01,Core PCE,2.8255074043083113
1987-03-01,Cleveland median,3.8687977479571174
1987-03-01,Dallas trimmed mean,3.325509318439174
1987-04-01,Headline PCE,3.029409451914745
1987-04-01,Core PCE,3.0748611165067388
1987-04-01,Cleveland median,4.012569013273463
1987-04-01,Dallas trimmed mean,3.50834110802802
1987-05-01,Headline PCE,3.102372402425388
1987-05-01,Core PCE,3.187899941826643
1987-05-01,Cleveland median,4.165565836564696
1987-05-01,Dallas trimmed mean,3.6581169504342483
1987-06-01,Headline PCE,3.108443627690562
1987-06-01,Core PCE,3.1609473175447107
1987-06-01,Cleveland median,4.2702775481754145
1987-06-01,Dallas trimmed mean,3.7521242965880646
1987-07-01,Headline PCE,3.320694238136184
1987-07-01,Core PCE,3.240124278739458
1987-07-01,Cleveland median,4.204509567433945
1987-07-01,Dallas trimmed mean,3.6845452635708966
1987-08-01,Headline PCE,3.5995939720465486
1987-08-01,Core PCE,3.377948964853175
1987-08-01,Cleveland median,4.23980000660751
1987-08-01,Dallas trimmed mean,3.6663539375778385
1987-09-01,Headline PCE,3.60923029029496
1987-09-01,Core PCE,3.4474815724815784
1987-09-01,Cleveland median,4.458928484455683
1987-09-01,Dallas trimmed mean,3.794856315487621
1987-10-01,Headline PCE,3.752330640149168
1987-10-01,Core PCE,3.537198936353363
1987-10-01,Cleveland median,4.408514757412576
1987-10-01,Dallas trimmed mean,3.7673732354931246
1987-11-01,Headline PCE,3.7630864676231113
1987-11-01,Core PCE,3.5335216860109995
1987-11-01,Cleveland median,4.324439516400247
1987-11-01,Dallas trimmed mean,3.778841759971627
1987-12-01,Headline PCE,3.8121236762114847
1987-12-01,Core PCE,3.6166399755967404
1987-12-01,Cleveland median,4.328828847050417
1987-12-01,Dallas trimmed mean,3.771421121956564
1988-01-01,Headline PCE,3.7268277642887426
1988-01-01,Core PCE,3.857126554832817
1988-01-01,Cleveland median,4.254441107917444
1988-01-01,Dallas trimmed mean,3.6793438260539517
1988-02-01,Headline PCE,3.5179353252938057
1988-02-01,Core PCE,3.858783334915074
1988-02-01,Cleveland median,4.311178815711486
1988-02-01,Dallas trimmed mean,3.6550101242677897
1988-03-01,Headline PCE,3.5986517026085068
1988-03-01,Core PCE,3.995003879563214
1988-03-01,Cleveland median,4.301021301989266
1988-03-01,Dallas trimmed mean,3.634294769606015
1988-04-01,Headline PCE,3.715010780591129
1988-04-01,Core PCE,4.059172712710833
1988-04-01,Cleveland median,4.283813472093186
1988-04-01,Dallas trimmed mean,3.6105477264672317
1988-05-01,Headline PCE,3.753187925849801
1988-05-01,Core PCE,4.121095952193031
1988-05-01,Cleveland median,4.14853716400836
1988-05-01,Dallas trimmed mean,3.568419239129824
1988-06-01,Headline PCE,3.8015964809161744
1988-06-01,Core PCE,4.274737631184394
1988-06-01,Cleveland median,4.116824010000087
1988-06-01,Dallas trimmed mean,3.5505275354388317
1988-07-01,Headline PCE,4.06522520477462
1988-07-01,Core PCE,4.430072152229997
1988-07-01,Cleveland median,4.214064481729338
1988-07-01,Dallas trimmed mean,3.659359112032675
1988-08-01,Headline PCE,3.9625414531202665
1988-08-01,Core PCE,4.336891521824171
1988-08-01,Cleveland median,4.37043650822595
1988-08-01,Dallas trimmed mean,3.8530076086607608
1988-09-01,Headline PCE,4.118232521454999
1988-09-01,Core PCE,4.481184591405025
1988-09-01,Cleveland median,4.227257965848381
1988-09-01,Dallas trimmed mean,3.811011258561976
1988-10-01,Headline PCE,4.127667540247089
1988-10-01,Core PCE,4.432578249140832
1988-10-01,Cleveland median,4.362767280234166
1988-10-01,Dallas trimmed mean,3.967336937838212
1988-11-01,Headline PCE,4.172194092038637
1988-11-01,Core PCE,4.500783626809252
1988-11-01,Cleveland median,4.312466710762976
1988-11-01,Dallas trimmed mean,3.9240930035655026
1988-12-01,Headline PCE,4.304364043267441
1988-12-01,Core PCE,4.627500045999014
1988-12-01,Cleveland median,4.34313068712089
1988-12-01,Dallas trimmed mean,3.9692551372485667
1989-01-01,Headline PCE,4.434495058333951
1989-01-01,Core PCE,4.662491301322191
1989-01-01,Cleveland median,4.392709574654205
1989-01-01,Dallas trimmed mean,4.106249589584053
1989-02-01,Headline PCE,4.62640053424353
1989-02-01,Core PCE,4.713257063489152
1989-02-01,Cleveland median,4.3803689966348145
1989-02-01,Dallas trimmed mean,4.165285061055798
1989-03-01,Headline PCE,4.656794779361476
1989-03-01,Core PCE,4.578541272383177
1989-03-01,Cleveland median,4.387799844524281
1989-03-01,Dallas trimmed mean,4.259685718464951
1989-04-01,Headline PCE,4.843991463683864
1989-04-01,Core PCE,4.422390843731321
1989-04-01,Cleveland median,4.3616835176727164
1989-04-01,Dallas trimmed mean,4.261506513109879
1989-05-01,Headline PCE,4.921671497230065
1989-05-01,Core PCE,4.378508130741608
1989-05-01,Cleveland median,4.373900138681108
1989-05-01,Dallas trimmed mean,4.260286525975033
1989-06-01,Headline PCE,4.70536660212619
1989-06-01,Core PCE,4.216315307057755
1989-06-01,Cleveland median,4.508262761191759
1989-06-01,Dallas trimmed mean,4.3441020121581175
1989-07-01,Headline PCE,4.4481204100923435
1989-07-01,Core PCE,4.059568984033788
1989-07-01,Cleveland median,4.373627072155429
1989-07-01,Dallas trimmed mean,4.232365776048724
1989-08-01,Headline PCE,4.1522428636157684
1989-08-01,Core PCE,3.9459353295123663
1989-08-01,Cleveland median,4.317161320756057
1989-08-01,Dallas trimmed mean,4.145161161495864
1989-09-01,Headline PCE,3.8777865954837267
1989-09-01,Core PCE,3.75086578933346
1989-09-01,Cleveland median,4.301109637706801
1989-09-01,Dallas trimmed mean,4.065804857377842
1989-10-01,Headline PCE,3.944269662921357
1989-10-01,Core PCE,3.7331257408750815
1989-10-01,Cleveland median,4.212890628360768
1989-10-01,Dallas trimmed mean,3.911972669430682
1989-11-01,Headline PCE,3.929762886967751
1989-11-01,Core PCE,3.724680640835615
1989-11-01,Cleveland median,4.402981745822387
1989-11-01,Dallas trimmed mean,4.056984917089196
1989-12-01,Headline PCE,3.906808754112447
1989-12-01,Core PCE,3.6754361283061456
1989-12-01,Cleveland median,4.416511950420727
1989-12-01,Dallas trimmed mean,4.040422529736659
1990-01-01,Headline PCE,4.159032286756201
1990-01-01,Core PCE,3.5501819708846654
1990-01-01,Cleveland median,4.482981469671259
1990-01-01,Dallas trimmed mean,4.063958815906176
1990-02-01,Headline PCE,4.271125137406486
1990-02-01,Core PCE,3.7890290940189004
1990-02-01,Cleveland median,4.410336932014218
1990-02-01,Dallas trimmed mean,3.9560892813393025
1990-03-01,Headline PCE,4.276478485126816
1990-03-01,Core PCE,3.9778659427855274
1990-03-01,Cleveland median,4.451685565664221
1990-03-01,Dallas trimmed mean,3.924007755441508
1990-04-01,Headline PCE,3.8042429240730655
1990-04-01,Core PCE,3.9385373129151304
1990-04-01,Cleveland median,4.639636579507993
1990-04-01,Dallas trimmed mean,4.073129836210228
1990-05-01,Headline PCE,3.6592828295190145
1990-05-01,Core PCE,3.9458440682655294
1990-05-01,Cleveland median,4.603450860466893
1990-05-01,Dallas trimmed mean,4.029306970245301
1990-06-01,Headline PCE,3.890303897282024
1990-06-01,Core PCE,4.073326780140363
1990-06-01,Cleveland median,4.437303463932096
1990-06-01,Dallas trimmed mean,3.9349897373936074
1990-07-01,Headline PCE,3.8984319253728756
1990-07-01,Core PCE,4.068047337278102
1990-07-01,Cleveland median,4.630809370965764
1990-07-01,Dallas trimmed mean,4.076374776846151
1990-08-01,Headline PCE,4.576619218320403
1990-08-01,Core PCE,4.356115911159961
1990-08-01,Cleveland median,4.625641769881213
1990-08-01,Dallas trimmed mean,4.094136075603842
1990-09-01,Headline PCE,4.984894259818745
1990-09-01,Core PCE,4.35817114295007
1990-09-01,Cleveland median,4.715301253707963
1990-09-01,Dallas trimmed mean,4.271341529596185
1990-10-01,Headline PCE,5.174769539424744
1990-10-01,Core PCE,4.333884804966658
1990-10-01,Cleveland median,4.725028362385132
1990-10-01,Dallas trimmed mean,4.26228769112906
1990-11-01,Headline PCE,5.078954180688584
1990-11-01,Core PCE,4.182897579396808
1990-11-01,Cleveland median,4.553055493078347
1990-11-01,Dallas trimmed mean,4.145922865048064
1990-12-01,Headline PCE,4.873264157761611
1990-12-01,Core PCE,4.031957119109819
1990-12-01,Cleveland median,4.474487106280222
1990-12-01,Dallas trimmed mean,4.018960979930284
1991-01-01,Headline PCE,4.48141000461122
1991-01-01,Core PCE,4.149980568087727
1991-01-01,Cleveland median,4.433868333151068
1991-01-01,Dallas trimmed mean,3.9747417159729252
1991-02-01,Headline PCE,4.075768138613526
1991-02-01,Core PCE,3.9332077756104127
1991-02-01,Cleveland median,4.370225939278384
1991-02-01,Dallas trimmed mean,3.975909451373653
1991-03-01,Headline PCE,3.706401504243374
1991-03-01,Core PCE,3.6516383840412345
1991-03-01,Cleveland median,4.179709572703388
1991-03-01,Dallas trimmed mean,3.8799305324620263
1991-04-01,Headline PCE,3.6766570312896363
1991-04-01,Core PCE,3.5506907828872727
1991-04-01,Cleveland median,3.846453268326357
1991-04-01,Dallas trimmed mean,3.5789591472241256
1991-05-01,Headline PCE,3.8724911452184188
1991-05-01,Core PCE,3.6463445063628086
1991-05-01,Cleveland median,3.7567980469606113
1991-05-01,Dallas trimmed mean,3.4945453471280956
1991-06-01,Headline PCE,3.590139709833423
1991-06-01,Core PCE,3.468160201494655
1991-06-01,Cleveland median,3.8625514449031044
1991-06-01,Dallas trimmed mean,3.576631212019876
1991-07-01,Headline PCE,3.4975460225464445
1991-07-01,Core PCE,3.5222558304821376
1991-07-01,Cleveland median,3.5791369453299637
1991-07-01,Dallas trimmed mean,3.350997644007549
1991-08-01,Headline PCE,3.05344781682642
1991-08-01,Core PCE,3.3759649729231427
1991-08-01,Cleveland median,3.4244642785981227
1991-08-01,Dallas trimmed mean,3.218235185444442
1991-09-01,Headline PCE,2.776813032332754
1991-09-01,Core PCE,3.428196506192066
1991-09-01,Cleveland median,3.1963173890318757
1991-09-01,Dallas trimmed mean,3.0229512219189587
1991-10-01,Headline PCE,2.3827925868675095
1991-10-01,Core PCE,3.3054338586281347
1991-10-01,Cleveland median,3.106071785054823
1991-10-01,Dallas trimmed mean,3.005771623634601
1991-11-01,Headline PCE,2.478320851399303
1991-11-01,Core PCE,3.37328152042582
1991-11-01,Cleveland median,3.0641235291814013
1991-11-01,Dallas trimmed mean,2.936368822727303
1991-12-01,Headline PCE,2.638444499138572
1991-12-01,Core PCE,3.4843716880533577
1991-12-01,Cleveland median,3.1237670735945926
1991-12-01,Dallas trimmed mean,3.075786120321993
1992-01-01,Headline PCE,2.3881524102195186
1992-01-01,Core PCE,3.251293865697562
1992-01-01,Cleveland median,3.131439249890903
1992-01-01,Dallas trimmed mean,3.1074067364472455
1992-02-01,Headline PCE,2.596065873741992
1992-02-01,Core PCE,3.2472050091413536
1992-02-01,Cleveland median,3.0561666314921325
1992-02-01,Dallas trimmed mean,2.9860437158766473
1992-03-01,Headline PCE,2.8225608859705034
1992-03-01,Core PCE,3.288878842676297
1992-03-01,Cleveland median,3.127786348135146
1992-03-01,Dallas trimmed mean,3.002938516730495
1992-04-01,Headline PCE,2.9136502967455726
1992-04-01,Core PCE,3.4208830164357096
1992-04-01,Cleveland median,3.2121412686573194
1992-04-01,Dallas trimmed mean,3.090966450717019
1992-05-01,Headline PCE,2.625596726528755
1992-05-01,Core PCE,3.15534370134975
1992-05-01,Cleveland median,3.150808434237362
1992-05-01,Dallas trimmed mean,3.0241928133380753
1992-06-01,Headline PCE,2.6341384341060063
1992-06-01,Core PCE,3.012395503026795
1992-06-01,Cleveland median,2.9984276952945095
1992-06-01,Dallas trimmed mean,2.9036405187324874
1992-07-01,Headline PCE,2.811270979332221
1992-07-01,Core PCE,3.0878784008174733
1992-07-01,Cleveland median,2.9709973398755807
1992-07-01,Dallas trimmed mean,2.900172196893976
1992-08-01,Headline PCE,2.70946698745378
1992-08-01,Core PCE,2.899496847334575
1992-08-01,Cleveland median,2.974296610126686
1992-08-01,Dallas trimmed mean,2.9070881072318855
1992-09-01,Headline PCE,2.52478115345005
1992-09-01,Core PCE,2.6564110697010648
1992-09-01,Cleveland median,2.9680079110796953
1992-09-01,Dallas trimmed mean,2.8416500466569232
1992-10-01,Headline PCE,2.695149373594603
1992-10-01,Core PCE,2.82463525018197
1992-10-01,Cleveland median,2.921951610872611
1992-10-01,Dallas trimmed mean,2.705339273052033
1992-11-01,Headline PCE,2.671602801416711
1992-11-01,Core PCE,2.8572782410917483
1992-11-01,Cleveland median,2.9690316432234454
1992-11-01,Dallas trimmed mean,2.7375755601799767
1992-12-01,Headline PCE,2.594599779387096
1992-12-01,Core PCE,2.7951093464422883
1992-12-01,Cleveland median,2.990884315034421
1992-12-01,Dallas trimmed mean,2.7061179259319204
1993-01-01,Headline PCE,2.7044286216034976
1993-01-01,Core PCE,2.814223535142446
1993-01-01,Cleveland median,2.920457854858711
1993-01-01,Dallas trimmed mean,2.5960189709984576
1993-02-01,Headline PCE,2.5988502635476323
1993-02-01,Core PCE,2.731375560221892
1993-02-01,Cleveland median,2.944562041464877
1993-02-01,Dallas trimmed mean,2.5958389366084873
1993-03-01,Headline PCE,2.5608031898838988
1993-03-01,Core PCE,2.699576383786905
1993-03-01,Cleveland median,2.9381815864061736
1993-03-01,Dallas trimmed mean,2.5881227314126676
1993-04-01,Headline PCE,2.5570747318557068
1993-04-01,Core PCE,2.661140800523512
1993-04-01,Cleveland median,2.89365321871324
1993-04-01,Dallas trimmed mean,2.5211147370752656
1993-05-01,Headline PCE,2.737211841210069
1993-05-01,Core PCE,2.8643442814245645
1993-05-01,Cleveland median,2.9863131573729476
1993-05-01,Dallas trimmed mean,2.605110016033535
1993-06-01,Headline PCE,2.5902234857458666
1993-06-01,Core PCE,2.882328249615256
1993-06-01,Cleveland median,3.0549552664736126
1993-06-01,Dallas trimmed mean,2.6564246667534377
1993-07-01,Headline PCE,2.4164095459983486
1993-07-01,Core PCE,2.7073072514945693
1993-07-01,Cleveland median,3.087385080019871
1993-07-01,Dallas trimmed mean,2.6246813791308057
1993-08-01,Headline PCE,2.454055243754823
1993-08-01,Core PCE,2.8054158607350104
1993-08-01,Cleveland median,3.043261475442833
1993-08-01,Dallas trimmed mean,2.5970673120375665
1993-09-01,Headline PCE,2.393546058104306
1993-09-01,Core PCE,2.793140738452024
1993-09-01,Cleveland median,3.0337892600704066
1993-09-01,Dallas trimmed mean,2.5831597178288774
1993-10-01,Headline PCE,2.3538427851981396
1993-10-01,Core PCE,2.56698317918098
1993-10-01,Cleveland median,2.953016033680612
1993-10-01,Dallas trimmed mean,2.612068724468017
1993-11-01,Headline PCE,2.3460914085914055
1993-11-01,Core PCE,2.607453816741142
1993-11-01,Cleveland median,2.843981956954366
1993-11-01,Dallas trimmed mean,2.558189466497268
1993-12-01,Headline PCE,2.190850162054332
1993-12-01,Core PCE,2.463137242880336
1993-12-01,Cleveland median,2.7308675899217434
1993-12-01,Dallas trimmed mean,2.4911729742586743
1994-01-01,Headline PCE,1.9772430516694612
1994-01-01,Core PCE,2.2466071646900474
1994-01-01,Cleveland median,2.7271473733036373
1994-01-01,Dallas trimmed mean,2.4569664289868314
1994-02-01,Headline PCE,2.0596315323844863
1994-02-01,Core PCE,2.2728312765989926
1994-02-01,Cleveland median,2.7120991112241484
1994-02-01,Dallas trimmed mean,2.418284882903748
1994-03-01,Headline PCE,2.1313176685614934
1994-03-01,Core PCE,2.3972602739726057
1994-03-01,Cleveland median,2.7366293105271637
1994-03-01,Dallas trimmed mean,2.4194539822430414
1994-04-01,Headline PCE,1.9804427417236923
1994-04-01,Core PCE,2.253722056122996
1994-04-01,Cleveland median,2.778945481924339
1994-04-01,Dallas trimmed mean,2.4667253824436415
1994-05-01,Headline PCE,1.8141776908505705
1994-05-01,Core PCE,2.135704994403582
1994-05-01,Cleveland median,2.669562044414704
1994-05-01,Dallas trimmed mean,2.3672604196679714
1994-06-01,Headline PCE,2.0275575398352714
1994-06-01,Core PCE,2.265137434456065
1994-06-01,Cleveland median,2.7085482270946386
1994-06-01,Dallas trimmed mean,2.3310790221234186
1994-07-01,Headline PCE,2.1857083570297533
1994-07-01,Core PCE,2.2679977078746703
1994-07-01,Cleveland median,2.718806813662326
1994-07-01,Dallas trimmed mean,2.3812542989235936
1994-08-01,Headline PCE,2.2464324075494915
1994-08-01,Core PCE,2.191516902977213
1994-08-01,Cleveland median,2.7252246263835644
1994-08-01,Dallas trimmed mean,2.392480355764093
1994-09-01,Headline PCE,2.253287961004318
1994-09-01,Core PCE,2.1927319727073353
1994-09-01,Cleveland median,2.725463590160544
1994-09-01,Dallas trimmed mean,2.3748272790682137
1994-10-01,Headline PCE,2.1056491908989443
1994-10-01,Core PCE,2.2656683721697704
1994-10-01,Cleveland median,2.7620309665547893
1994-10-01,Dallas trimmed mean,2.350984152403626
1994-11-01,Headline PCE,2.106242469534976
1994-11-01,Core PCE,2.1894969993564644
1994-11-01,Cleveland median,2.750055901317296
1994-11-01,Dallas trimmed mean,2.301699630226267
1994-12-01,Headline PCE,2.1484553688512165
1994-12-01,Core PCE,2.178043052252093
1994-12-01,Cleveland median,2.7869641278198856
1994-12-01,Dallas trimmed mean,2.3150150552551594
1995-01-01,Headline PCE,2.3215047862935165
1995-01-01,Core PCE,2.351200263071334
1995-01-01,Cleveland median,2.6955200286321173
1995-01-01,Dallas trimmed mean,2.2771963646785736
1995-02-01,Headline PCE,2.2659529168440855
1995-02-01,Core PCE,2.296896207138289
1995-02-01,Cleveland median,2.7884763440417117
1995-02-01,Dallas trimmed mean,2.3805458746947608
1995-03-01,Headline PCE,2.173286622078649
1995-03-01,Core PCE,2.1999256781865455
1995-03-01,Cleveland median,2.7019193556816106
1995-03-01,Dallas trimmed mean,2.3090927672766384
1995-04-01,Headline PCE,2.320684692872831
1995-04-01,Core PCE,2.2841961529328074
1995-04-01,Cleveland median,2.7016726998571556
1995-04-01,Dallas trimmed mean,2.2666580107017182
1995-05-01,Headline PCE,2.3294156796902
1995-05-01,Core PCE,2.230252051061825
1995-05-01,Cleveland median,2.748135718626159
1995-05-01,Dallas trimmed mean,2.3183317880696848
1995-06-01,Headline PCE,2.180408015451448
1995-06-01,Core PCE,2.092322241267212
1995-06-01,Cleveland median,2.6224495484946715
1995-06-01,Dallas trimmed mean,2.2633693424426014
1995-07-01,Headline PCE,1.987033889381948
1995-07-01,Core PCE,2.0392816066531054
1995-07-01,Cleveland median,2.5867158996136084
1995-07-01,Dallas trimmed mean,2.2031665187172536
1995-08-01,Headline PCE,1.971966263469099
1995-08-01,Core PCE,2.1695584293162824
1995-08-01,Cleveland median,2.568855143404363
1995-08-01,Dallas trimmed mean,2.1636337799606764
1995-09-01,Headline PCE,1.9293038316243951
1995-09-01,Core PCE,2.1486242040090104
1995-09-01,Cleveland median,2.57878278274832
1995-09-01,Dallas trimmed mean,2.2139460485562097
1995-10-01,Headline PCE,2.020322952365291
1995-10-01,Core PCE,2.156785069765405
1995-10-01,Cleveland median,2.6185140156232904
1995-10-01,Dallas trimmed mean,2.2399845746212748
1995-11-01,Headline PCE,1.8238035490231113
1995-11-01,Core PCE,2.0356755806801203
1995-11-01,Cleveland median,2.680718917679073
1995-11-01,Dallas trimmed mean,2.3264966159848797
1995-12-01,Headline PCE,1.953993820065378
1995-12-01,Core PCE,2.144791742917775
1995-12-01,Cleveland median,2.6384942782620584
1995-12-01,Dallas trimmed mean,2.2978395214705785
1996-01-01,Headline PCE,1.973870424717333
1996-01-01,Core PCE,2.0065717415115074
1996-01-01,Cleveland median,2.6718069474952983
1996-01-01,Dallas trimmed mean,2.347785399134466
1996-02-01,Headline PCE,1.954019569937259
1996-02-01,Core PCE,1.9726770379226366
1996-02-01,Cleveland median,2.539343537368893
1996-02-01,Dallas trimmed mean,2.2738475647504828
1996-03-01,Headline PCE,2.0736232744544907
1996-03-01,Core PCE,1.9591302450730979
1996-03-01,Cleveland median,2.5201917167454297
1996-03-01,Dallas trimmed mean,2.281952999954001
1996-04-01,Headline PCE,2.111122625727276
1996-04-01,Core PCE,1.8602626423855497
1996-04-01,Cleveland median,2.4712364835282727
1996-04-01,Dallas trimmed mean,2.289772733517154
1996-05-01,Headline PCE,2.1300498144890696
1996-05-01,Core PCE,1.864352763935571
1996-05-01,Cleveland median,2.410584035937873
1996-05-01,Dallas trimmed mean,2.2405164945960507
1996-06-01,Headline PCE,2.02903259152059
1996-06-01,Core PCE,1.8540496728999045
1996-06-01,Cleveland median,2.458107888158324
1996-06-01,Dallas trimmed mean,2.2671885842522386
1996-07-01,Headline PCE,2.1164567416890065
1996-07-01,Core PCE,1.8843658328636934
1996-07-01,Cleveland median,2.4854143001558526
1996-07-01,Dallas trimmed mean,2.3043866690368304
1996-08-01,Headline PCE,1.9941720138929782
1996-08-01,Core PCE,1.7284876093819719
1996-08-01,Cleveland median,2.561131244367786
1996-08-01,Dallas trimmed mean,2.335321007674395
1996-09-01,Headline PCE,2.2119273475990724
1996-09-01,Core PCE,1.9033084741858488
1996-09-01,Cleveland median,2.5749948880860387
1996-09-01,Dallas trimmed mean,2.3309331403637827
1996-10-01,Headline PCE,2.256091299819559
1996-10-01,Core PCE,1.8972525026211144
1996-10-01,Cleveland median,2.5894654156169565
1996-10-01,Dallas trimmed mean,2.3767691985529353
1996-11-01,Headline PCE,2.440992239874447
1996-11-01,Core PCE,1.9649213457342967
1996-11-01,Cleveland median,2.5582415899877446
1996-11-01,Dallas trimmed mean,2.3455630516810118
1996-12-01,Headline PCE,2.363103953147899
1996-12-01,Core PCE,1.8603984520567707
1996-12-01,Cleveland median,2.5822039881486774
1996-12-01,Dallas trimmed mean,2.3852415449329527
1997-01-01,Headline PCE,2.2687430608309285
1997-01-01,Core PCE,1.853999341436534
1997-01-01,Cleveland median,2.5944200661237318
1997-01-01,Dallas trimmed mean,2.3631758984680857
1997-02-01,Headline PCE,2.32059509918318
1997-02-01,Core PCE,1.9302259079210842
1997-02-01,Cleveland median,2.6197768268502557
1997-02-01,Dallas trimmed mean,2.334177224261964
1997-03-01,Headline PCE,2.1202030043480136
1997-03-01,Core PCE,1.9371772559983782
1997-03-01,Cleveland median,2.6376006276688457
1997-03-01,Dallas trimmed mean,2.3331079049753356
1997-04-01,Headline PCE,1.9152421962216977
1997-04-01,Core PCE,1.9986609114349392
1997-04-01,Cleveland median,2.633582059094806
1997-04-01,Dallas trimmed mean,2.2921976925507153
1997-05-01,Headline PCE,1.6933943148266053
1997-05-01,Core PCE,1.8956469801902642
1997-05-01,Cleveland median,2.6651015561271407
1997-05-01,Dallas trimmed mean,2.3055441774024956
1997-06-01,Headline PCE,1.8251291774616334
1997-06-01,Core PCE,1.968084350532152
1997-06-01,Cleveland median,2.579373257609859
1997-06-01,Dallas trimmed mean,2.231048976999773
1997-07-01,Headline PCE,1.6710718257579202
1997-07-01,Core PCE,1.8466775405999698
1997-07-01,Cleveland median,2.6024934603517806
1997-07-01,Dallas trimmed mean,2.22104335760487
1997-08-01,Headline PCE,1.6550510078928937
1997-08-01,Core PCE,1.717541025423003
1997-08-01,Cleveland median,2.555172859013936
1997-08-01,Dallas trimmed mean,2.1313714640755137
1997-09-01,Headline PCE,1.6129728485302195
1997-09-01,Core PCE,1.6205142695676784
1997-09-01,Cleveland median,2.4973427335181384
1997-09-01,Dallas trimmed mean,2.0649039800172204
